REF_DATE1,REF_DATE2,DGUID1,DGUID2,DGUID3,AGE1,AGE2,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,STATUS,TERMINATED,DECIMALS,GEO_Alberta,GEO_British Columbia,GEO_Canada,GEO_Manitoba,GEO_New Brunswick,GEO_Newfoundland and Labrador,GEO_Northwest Territories,GEO_Northwest Territories including Nunavut,GEO_Nova Scotia,GEO_Nunavut,GEO_Ontario,GEO_Prince Edward Island,GEO_Quebec,GEO_Saskatchewan,GEO_Yukon,GEO_nan,Teen pregnancy outcomes_Fetal loss,Teen pregnancy outcomes_Induced abortions,Teen pregnancy outcomes_Live births,Teen pregnancy outcomes_nan,Characteristics_Number of events,Characteristics_Rate per 1000 females,Characteristics_nan,UOM1_Number,UOM1_Rates per 1000 females,UOM1_nan,UOM_ID_units,UOM_ID_nan,SYMBOL_-1,SYMBOL_0,SYMBOL_r,SYMBOL_nan,clazz
2000,-1,-1,-1,-1,15,17,266,0,-1,4384848,1,2,2,2,8.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384843,1,1,4,1,824.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384844,1,1,4,2,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384841,1,1,3,1,20426.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384842,1,1,3,2,20.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384839,1,1,2,1,17350.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384840,1,1,2,2,17.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384859,1,3,4,1,553.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384860,1,3,4,2,1.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384857,1,3,3,1,13057.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384858,1,3,3,2,32.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384855,1,3,2,1,11978.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384856,1,3,2,2,29.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385019,8,2,4,1,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385020,8,2,4,2,1.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385017,8,2,3,1,345.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385018,8,2,3,2,14.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385015,8,2,2,1,486.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385016,8,2,2,2,20.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385011,8,1,4,1,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385012,8,1,4,2,2.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385009,8,1,3,1,896.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385010,8,1,3,2,22.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385007,8,1,2,1,1323.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385008,8,1,2,2,33.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385027,8,3,4,1,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385028,8,3,4,2,4.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385025,8,3,3,1,551.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385026,8,3,3,2,35.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385023,8,3,2,1,837.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385024,8,3,2,2,53.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384947,5,2,4,1,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384948,5,2,4,2,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384945,5,2,3,1,117.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384946,5,2,3,2,7.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384943,5,2,2,1,140.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384944,5,2,2,2,9.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384939,5,1,4,1,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384940,5,1,4,2,1.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384937,5,1,3,1,255.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384938,5,1,3,2,10.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384935,5,1,2,1,554.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384936,5,1,2,2,22.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384955,5,3,4,1,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384956,5,3,4,2,1.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384953,5,3,3,1,138.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384954,5,3,3,2,13.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384951,5,3,2,1,414.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384952,5,3,2,2,41.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384875,2,2,4,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384876,2,2,4,2,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384873,2,2,3,1,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384874,2,2,3,2,4.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384871,2,2,2,1,123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384872,2,2,2,2,10.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384867,2,1,4,1,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384868,2,1,4,2,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384865,2,1,3,1,168.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384866,2,1,3,2,8.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384863,2,1,2,1,389.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384864,2,1,2,2,19.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384883,2,3,4,1,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384884,2,3,4,2,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384881,2,3,3,1,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384882,2,3,3,2,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384879,2,3,2,1,266.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384880,2,3,2,2,32.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,21543396,14,2,4,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,21543397,14,2,4,2,4.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,21543394,14,2,3,1,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,21543395,14,2,3,2,29.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,21543392,14,2,2,1,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,21543393,14,2,2,2,44.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,21543388,14,1,4,1,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,21543389,14,1,4,2,4.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,21543386,14,1,3,1,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,21543387,14,1,3,2,40.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,21543384,14,1,2,1,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,21543385,14,1,2,2,58.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,21543404,14,3,4,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,21543405,14,3,4,2,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,21543402,14,3,3,1,33.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,21543403,14,3,3,2,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,21543400,14,3,2,1,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,21543401,14,3,2,2,79.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384923,4,2,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384924,4,2,4,2,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384921,4,2,3,1,151.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384922,4,2,3,2,8.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384919,4,2,2,1,193.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384920,4,2,2,2,10.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384915,4,1,4,1,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384916,4,1,4,2,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384913,4,1,3,1,394.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384914,4,1,3,2,12.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384911,4,1,2,1,581.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384912,4,1,2,2,18.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384931,4,3,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384932,4,3,4,2,0.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384929,4,3,3,1,243.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384930,4,3,3,2,19.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384927,4,3,2,1,388.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384928,4,3,2,2,30.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,21543420,15,2,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,21543421,15,2,4,2,3.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,21543418,15,2,3,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,21543419,15,2,3,2,29.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,21543416,15,2,2,1,72.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,21543417,15,2,2,2,91.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,21543412,15,1,4,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,21543413,15,1,4,2,3.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,21543410,15,1,3,1,46.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,21543411,15,1,3,2,36.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,21543408,15,1,2,1,154.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,21543409,15,1,2,2,121.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,21543428,15,3,4,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
